asset_id,timestamp,component_id,component_type,temperature,vibration,oil_pressure,fuel_pressure,rpm,hydraulic_pressure,battery_voltage,coolant_temperature,operating_hours,load_percentage,ambient_temperature,anomaly_label,failure_within_50_hours
A002,13-01-2025 19:00,A002-ENG,Engine,80.749,2.885,73.493,52.273,1740.547,144.28,23.025,81.139,448,66.577,28.609,0,0
A002,13-01-2025 22:00,A002-ENG,Engine,85.031,3.375,75.196,53.755,1824.602,146.56,23.384,84.187,775,68.819,26.531,0,0
A002,14-01-2025 00:00,A002-ENG,Engine,76.815,2.662,72.41,49.523,1936.644,139.981,22.701,83.627,479,62.142,22.408,0,1
A002,14-01-2025 02:00,A002-ENG,Engine,78.012,2.962,71.907,50.687,1862.6,142.943,22.745,82.064,494,74.901,31.074,0,1
A002,14-01-2025 04:00,A002-ENG,Engine,79.201,3.519,72.03,55.891,1836.385,147.099,23.096,86.381,696,55.613,39.191,0,1
A002,14-01-2025 05:00,A002-ENG,Engine,76.161,3.542,70.287,52.96,1902.08,143.349,22.955,80.318,596,64.039,42.87,0,0
A002,14-01-2025 06:00,A002-ENG,Engine,80.211,3.362,71.815,53.675,1714.19,142.191,23.176,80.613,529,73.04,29.929,0,0
A002,14-01-2025 07:00,A002-ENG,Engine,82.081,3.234,77.47,54.75,1704.538,137.93,22.779,80.532,524,81.877,29.948,1,0
A002,14-01-2025 09:00,A002-ENG,Engine,79.484,3.49,74.4,52.13,1885.404,145.672,22.861,83.422,651,56.521,31.164,0,0
A002,14-01-2025 14:00,A002-ENG,Engine,80.811,3.722,72.554,52.667,1845.834,143.274,22.775,84.099,448,67.474,27.963,1,0
A002,14-01-2025 22:00,A002-ENG,Engine,81.793,3.224,74.934,52.372,1954.696,143.702,23.49,84.536,472,67.948,32.712,0,1
A002,14-01-2025 23:00,A002-ENG,Engine,79.074,3.263,68.314,54.171,1688.835,144.942,23.222,85.054,544,54.073,29.541,0,0
A002,15-01-2025 01:00,A002-ENG,Engine,89.661,6.141,66.142,51.482,1755.498,143.084,23.624,85.678,827,58.786,31.07,1,1
A002,15-01-2025 05:00,A002-ENG,Engine,80.818,3.334,73.852,52.483,1852.368,140.755,22.973,80.843,839,71.741,20.609,1,0
A002,15-01-2025 16:00,A002-ENG,Engine,83.304,3.375,68.544,53.498,1727.19,140.303,22.586,84.367,510,68.561,19.337,1,0
A002,15-01-2025 18:00,A002-ENG,Engine,80.757,3.333,74.735,54.865,1897.557,144.902,22.189,83.554,777,63.394,29.351,0,0
A002,15-01-2025 22:00,A002-ENG,Engine,80.153,3.904,70.714,51.731,1656.765,142.67,23.107,84.591,622,74.504,32.755,1,1
A002,16-01-2025 02:00,A002-ENG,Engine,78.832,2.603,76.307,55.34,1835.354,146.015,22.371,83.611,472,84.297,30.657,1,1
A002,16-01-2025 16:00,A002-ENG,Engine,81.646,4.234,73.708,50.681,1673.991,147.567,22.852,81.542,754,74.262,28.655,1,0
A002,16-01-2025 17:00,A002-ENG,Engine,83.67,3.364,70.6,51.108,1901.788,144.165,23.349,87.992,696,64.986,15.395,1,0
A002,16-01-2025 19:00,A002-ENG,Engine,83.608,3.411,68.805,50.545,1778.307,147.911,23.304,81.763,789,66.242,28.211,1,0
A002,17-01-2025 01:00,A002-ENG,Engine,83.91,3.664,69.081,53.935,1677.808,138.919,22.649,88.534,796,86.579,27.744,1,1
A002,17-01-2025 03:00,A002-ENG,Engine,79.725,3.481,67.874,51.284,1766.283,150.401,22.889,86.734,615,73.934,27.322,1,0
A002,17-01-2025 07:00,A002-ENG,Engine,81.925,3.506,70.121,53.917,1822.489,149.255,23.295,85.693,829,67.719,35.202,1,1
A002,17-01-2025 10:00,A002-ENG,Engine,79.705,3.537,72.811,51.047,1770.764,144.382,23.557,81.182,782,75.971,28.733,1,1
A002,17-01-2025 11:00,A002-ENG,Engine,84.439,3.671,74.054,54.575,1873.474,142.878,22.988,85.873,601,65.496,22.153,1,0
A002,17-01-2025 12:00,A002-ENG,Engine,79.703,3.976,71.683,54.729,1833.348,140.785,22.972,86.24,750,67.702,22.79,1,0
A002,17-01-2025 13:00,A002-ENG,Engine,81.67,4.217,65.972,52.292,1928.645,141.476,22.753,84.119,687,66.676,31.223,1,0
A003,01-01-2025 05:00,A003-ENG,Engine,72.415,3.405,77.233,57.777,1822.337,154.954,23.688,75.45,255,61.968,36.912,0,0
A003,01-01-2025 13:00,A003-ENG,Engine,74.613,2.751,75.585,56.229,1769.681,149.982,23.578,72.636,444,48.18,33.246,0,0
A003,01-01-2025 16:00,A003-ENG,Engine,74.751,2.403,76.145,57.742,1653.323,153.889,23.064,74.599,461,75.083,28.358,0,0
A003,01-01-2025 18:00,A003-ENG,Engine,72.165,2.743,73.956,53.349,1813.954,150.735,23.751,75.162,283,77.753,40.602,0,0
A003,01-01-2025 20:00,A003-ENG,Engine,72.665,2.517,73.747,49.987,1779,147.718,24.217,76.346,412,54.948,27.707,0,0
A003,01-01-2025 23:00,A003-ENG,Engine,74.164,2.392,74.215,56.505,1632.842,148.275,23.751,78.737,212,64.25,24.114,0,0
A003,02-01-2025 05:00,A003-ENG,Engine,70.813,2.9,76.748,54.31,1905.678,154.169,23.689,78.915,332,61.534,30.249,0,0
A003,02-01-2025 09:00,A003-ENG,Engine,75.987,2.668,75.231,56.095,1819.524,146.063,23.739,74.913,240,54.682,31.568,0,0
A003,02-01-2025 10:00,A003-ENG,Engine,74.363,3.437,74.122,54.805,1784.241,154.107,24.308,78.076,517,61.696,25.638,0,0
A003,02-01-2025 13:00,A003-ENG,Engine,76.311,3.298,77.718,58.272,1811.755,152.591,23.38,76.785,371,53.069,29.687,0,0
A003,02-01-2025 16:00,A003-ENG,Engine,75.053,2.893,70.48,53.621,1820.733,150.393,24.285,79.679,161,73.959,34.573,0,0
A003,02-01-2025 17:00,A003-ENG,Engine,77.48,3.207,75.951,54.45,1870.818,154.531,24.185,75.961,263,55.251,25.712,0,1
A003,02-01-2025 18:00,A003-ENG,Engine,72.51,2.747,74.982,52.886,1839.051,148.245,23.621,76.156,501,65.122,25.757,0,0
A003,02-01-2025 21:00,A003-ENG,Engine,76.465,2.513,73.25,59.085,1883.896,148.924,24.985,74.295,444,71.493,22.337,0,1
A003,02-01-2025 23:00,A003-ENG,Engine,74.015,3.058,73.531,54.099,1791.55,151.619,23.662,74.631,256,65.75,14.871,0,1
A003,03-01-2025 01:00,A003-ENG,Engine,77.006,3.173,79.696,54.029,1705.888,143.251,24.467,79.763,181,55.025,26.363,0,0
A003,03-01-2025 02:00,A003-ENG,Engine,71.37,3.712,74.995,55.534,1781.54,151.238,23.32,74.568,531,63.325,18.646,0,0
A003,03-01-2025 04:00,A003-ENG,Engine,74.326,2.825,77.054,55.673,1901.704,150.672,23.983,72.738,201,60.069,28.875,0,0
A003,03-01-2025 13:00,A003-ENG,Engine,73.749,2.967,72.741,52.162,1740.701,145.501,23.357,78.69,252,60.29,18.989,0,0
A003,03-01-2025 14:00,A003-ENG,Engine,80.391,2.698,75.232,56.608,1840.517,143.727,23.484,78.89,234,56.797,34.878,0,0
A003,03-01-2025 16:00,A003-ENG,Engine,77.862,2.979,69.789,52.397,1895.194,149.536,23.219,77.304,419,58.885,25.628,0,0
A003,03-01-2025 17:00,A003-ENG,Engine,74.642,3.052,77.86,55.62,1723.858,155.305,23.331,77.156,502,67.324,25.594,0,0
A003,03-01-2025 19:00,A003-ENG,Engine,80.257,2.577,76.08,55.91,1734.682,141.182,23.6,80.831,412,56.64,26.029,0,0
A003,03-01-2025 20:00,A003-ENG,Engine,91.35,5.919,63.169,52.651,1689.877,140.092,23.802,73.602,291,49.344,24.42,1,1
A003,04-01-2025 00:00,A003-ENG,Engine,75.635,3.102,73.526,54.577,1720.332,151.404,23.93,79.37,384,63.779,27.941,0,1
A003,04-01-2025 01:00,A003-ENG,Engine,79.683,3.48,74.695,53.48,1809.827,150.608,23.585,79.491,440,68.562,25.539,0,0
A003,04-01-2025 02:00,A003-ENG,Engine,74.931,3.564,78.296,56.464,1918.738,153.941,23.973,77.508,381,68.303,33.68,0,0
A003,04-01-2025 03:00,A003-ENG,Engine,76.52,2.937,74.905,53.138,1681.486,153.653,23.617,76.912,489,59.165,36.384,0,0
A003,04-01-2025 13:00,A003-ENG,Engine,79.678,3.157,73.402,51.82,1805.606,141.365,23.541,75.999,491,66.967,39.399,0,0
A003,04-01-2025 21:00,A003-ENG,Engine,78.14,2.953,74.173,50.85,1931.638,150.897,23.418,76.154,473,51.546,28.43,0,0
A003,04-01-2025 23:00,A003-ENG,Engine,77.645,4.016,72.345,54.934,2054.63,149.589,23.691,75.401,224,77.523,24.204,0,1
A003,05-01-2025 06:00,A003-ENG,Engine,80.57,3.184,78.989,54.873,1791.277,151.024,23.576,73.959,323,63.81,28.719,0,1
A003,05-01-2025 08:00,A003-ENG,Engine,77.555,3.058,72.078,52.278,1861.731,145.955,23.489,76.524,368,57.979,21.245,0,0
A003,05-01-2025 14:00,A003-ENG,Engine,78.542,2.913,69.382,56.106,1743.138,153.224,23.68,78.34,290,64.542,16.724,0,1
A003,05-01-2025 18:00,A003-ENG,Engine,78.897,2.152,73.092,56.009,1783.591,146.735,23.565,78.954,462,57.296,35.943,0,0
A003,05-01-2025 19:00,A003-ENG,Engine,74.373,3.003,71.485,58.425,1738.348,139.943,23.451,78.786,399,72.819,41.383,0,0
A003,05-01-2025 20:00,A003-ENG,Engine,82.326,3.072,71.248,53.296,1687.294,146.69,23.57,79.361,574,63.504,23.663,0,0
A003,06-01-2025 01:00,A003-ENG,Engine,74.92,3.585,72.65,49.555,1816.05,146.863,23.442,76.55,562,65.904,27.574,0,1
A003,06-01-2025 02:00,A003-ENG,Engine,76.616,2.828,74.701,51.488,1812.059,146.14,23.45,75.843,414,62.021,30.044,0,0
A003,06-01-2025 04:00,A003-ENG,Engine,79.99,3.131,76.485,55.303,1826.952,144.363,23.8,75.548,517,77.551,32.111,0,1
A003,06-01-2025 06:00,A003-ENG,Engine,76.483,2.912,68.129,52.797,1710.958,148.897,23.346,77.191,408,63.616,29.759,0,0
A003,06-01-2025 07:00,A003-ENG,Engine,94.78,7.134,63.752,53.801,1615.443,132.864,23.479,76.308,499,61.28,27.949,1,1
A003,06-01-2025 08:00,A003-ENG,Engine,95.402,6.594,62.935,56.768,1799.843,131.69,23.536,80.664,513,63.958,34.748,1,1
A003,06-01-2025 12:00,A003-ENG,Engine,79.047,2.66,70.783,55.824,1805.461,149.819,23.651,82.684,473,64.165,38.027,0,0
A003,06-01-2025 14:00,A003-ENG,Engine,77.899,3.767,72.566,55.292,1850.194,145.028,23.727,82.207,359,69.747,34.506,0,0
A003,06-01-2025 16:00,A003-ENG,Engine,79.263,3.441,71.388,51.211,1693.279,147.211,23.147,79.014,274,64.159,30.925,0,1
A003,06-01-2025 18:00,A003-ENG,Engine,80.262,3.063,70.133,55.778,1885.294,151.163,23.883,77.987,619,66.347,26.76,0,1
A003,06-01-2025 21:00,A003-ENG,Engine,77.257,2.934,72.239,51.681,1644.95,146.86,24.084,78.448,455,69.6,19.349,0,0
A003,07-01-2025 04:00,A003-ENG,Engine,91.63,7.162,60.773,55.051,1794.641,126.408,23.386,75.759,446,66.472,30.73,1,1
A003,07-01-2025 18:00,A003-ENG,Engine,79.707,3.337,69.468,51.224,1747.763,148.495,23.249,78.39,338,54.398,28.147,0,0
A003,07-01-2025 22:00,A003-ENG,Engine,82.976,3.879,69.629,53.092,1718.478,147.443,23.54,78.447,577,55.183,27.096,0,0
A003,08-01-2025 01:00,A003-ENG,Engine,82.094,3.426,78.042,53.002,1655.352,142.229,24.009,79.072,463,71.194,27.287,0,1
A003,08-01-2025 05:00,A003-ENG,Engine,78.107,3.657,70.028,53.596,1751.621,147.85,23.282,78.878,316,60.767,32.453,0,0
A003,08-01-2025 08:00,A003-ENG,Engine,84.797,3.971,72.379,51.383,1713.855,144.39,23.919,82.663,323,71.926,28.485,1,1
A003,08-01-2025 12:00,A003-ENG,Engine,82.829,3.237,70.452,48.986,1653.225,152.51,23.676,76.905,573,65.564,29.854,0,1
A003,08-01-2025 14:00,A003-ENG,Engine,81.429,3.292,70.526,52.098,1848.324,144.526,23.07,81.813,288,69.303,29.263,0,0
A003,08-01-2025 15:00,A003-ENG,Engine,81.041,2.913,72.106,52.116,1876.993,149.899,23.596,76.361,453,69.969,24.114,0,1
A003,08-01-2025 22:00,A003-ENG,Engine,80.618,3.094,70.678,52.402,1742.582,148.527,23.507,79.31,410,74.199,25.657,1,0
A003,09-01-2025 01:00,A003-ENG,Engine,81.893,4.195,73.967,54.281,1922.322,149.743,23.26,77.536,488,66.866,29.8,1,1
A003,09-01-2025 04:00,A003-ENG,Engine,78.019,3.495,71.424,54.761,1862.685,147.893,23.795,79.15,457,60.057,32.385,0,1
A003,09-01-2025 05:00,A003-ENG,Engine,85.173,3.753,70.554,51.652,1896.944,143.13,24.2,78.699,615,85.435,29.078,1,0
A003,09-01-2025 11:00,A003-ENG,Engine,80.113,3,74.833,54.968,1768.948,152.681,23.17,76.399,664,80.105,23.607,1,1
A003,09-01-2025 15:00,A003-ENG,Engine,89.677,5.605,65.87,55.797,1774.043,140.148,22.378,82.312,514,78.589,27.281,1,0
A003,09-01-2025 19:00,A003-ENG,Engine,83.779,3.884,74.959,56.873,1615.871,142.588,22.734,81.539,378,67.002,27.554,1,0
A003,09-01-2025 21:00,A003-ENG,Engine,86.194,6.85,64.231,57.846,1646.6,139.696,23.422,78.264,527,73.433,33.848,1,1
A003,09-01-2025 22:00,A003-ENG,Engine,84.289,2.898,72.923,55.524,1740.717,157.842,23.427,75.964,446,75.784,26.401,1,0
A003,10-01-2025 00:00,A003-ENG,Engine,76.837,2.999,71.96,52.935,1776.744,142.036,23.122,81.153,410,72.442,34.113,0,0
A003,10-01-2025 05:00,A003-ENG,Engine,83.175,3.392,71.119,52.991,1668.507,147.747,23.183,80.04,380,76.082,36.363,1,1
A003,10-01-2025 23:00,A003-ENG,Engine,82.676,3.325,66.871,50.45,1919.784,143.082,23.108,85.184,640,68.422,31.712,1,0
A003,11-01-2025 01:00,A003-ENG,Engine,81.961,3.31,75.052,53.501,1896.998,147.107,23.307,78.024,363,57.215,36.26,0,0
A003,11-01-2025 02:00,A003-ENG,Engine,79.789,4.045,74.724,51.942,1860.433,147.735,23.232,84.754,600,70.858,36.204,1,0
A003,11-01-2025 05:00,A003-ENG,Engine,80.572,4.5,65.059,54.437,1737.338,154.466,23.353,79.537,623,72.539,26.43,1,1
A003,11-01-2025 11:00,A003-ENG,Engine,80.324,3.312,71.338,53.863,1775.287,148.453,23.283,82.27,525,64.374,33.073,1,0
A003,11-01-2025 15:00,A003-ENG,Engine,85.556,3.975,65.874,50.416,1814.955,146.676,23.061,85.186,381,76.143,32.712,1,0
A003,11-01-2025 17:00,A003-ENG,Engine,80.936,3.679,67.113,54.061,1868.512,150.748,23.462,81.169,572,87.837,34.462,1,1
A003,11-01-2025 19:00,A003-ENG,Engine,83.697,3.493,71.651,53.076,1778.389,143.316,23.061,81.119,504,81.979,32.555,1,1
A003,11-01-2025 23:00,A003-ENG,Engine,92.162,7.761,57.588,54.557,1839.706,136.143,23.527,81.613,707,68.036,31.758,1,1
A003,12-01-2025 00:00,A003-ENG,Engine,83.916,3.861,69.707,55.014,1739.313,156.618,23.475,79.345,714,77.341,33.863,1,0
A003,12-01-2025 01:00,A003-ENG,Engine,84.092,3.145,66.29,54.086,1779.971,143.904,23.032,78.683,561,79.797,25.967,1,1
A003,12-01-2025 03:00,A003-ENG,Engine,82.918,3.783,73.115,51.201,1802.098,151.421,23.307,80.937,719,62.397,18.648,1,0
A003,12-01-2025 05:00,A003-ENG,Engine,94.557,6.888,60.992,56.736,1930.483,123.707,23.04,81.733,720,79.876,21.363,1,1
A003,12-01-2025 10:00,A003-ENG,Engine,87.901,3.717,69.465,54.623,1801.918,145.715,23.502,82.794,569,78.793,29.306,1,1
A003,12-01-2025 11:00,A003-ENG,Engine,81.91,4.228,67.096,55.805,1842.484,142.688,23.353,80.574,618,76.814,27.567,1,0
A003,12-01-2025 15:00,A003-ENG,Engine,87.153,3.252,71.825,47.883,1925.434,138.341,24.016,81.195,436,87.119,35.421,1,1
A003,12-01-2025 17:00,A003-ENG,Engine,84.352,3.458,70.662,53.404,1639.021,153.665,23.668,80.424,747,67.942,31.14,1,0
A003,12-01-2025 21:00,A003-ENG,Engine,79.189,3.788,70.291,51.069,1974.573,149.607,22.518,78.58,754,69.299,37.866,1,1
A003,13-01-2025 01:00,A003-ENG,Engine,82.673,3.661,69.243,54.456,1755.014,142.112,23.536,83.024,606,85.484,33.797,1,1
A003,13-01-2025 05:00,A003-ENG,Engine,83.427,3.44,70.334,52.447,1786.486,148.239,23.363,82.396,502,77.186,40.318,1,1
A003,14-01-2025 19:00,A003-ENG,Engine,84.755,4.333,65.716,54.744,1791.753,142.142,22.843,86.772,472,68.941,26.341,1,1
A003,14-01-2025 22:00,A003-ENG,Engine,82.585,3.102,64.522,50.438,1740.988,146.574,22.62,80.928,549,72.798,24.422,1,1
A003,15-01-2025 00:00,A003-ENG,Engine,84.548,3.567,64.846,50.905,1759.502,144.178,22.913,80.103,683,75.351,32.509,1,1
A003,15-01-2025 07:00,A003-ENG,Engine,86.741,4.412,70.047,50.343,1808.968,142.067,23.005,81.76,758,91.014,33.917,1,0
A003,15-01-2025 08:00,A003-ENG,Engine,84.042,4.665,67.921,49.711,1890.672,146.275,23.495,84.086,724,80.699,37.631,1,0
A003,15-01-2025 10:00,A003-ENG,Engine,85.677,3.869,68.114,51.927,1760.001,146.85,23.156,87.581,518,87.048,37.968,1,1
A003,15-01-2025 11:00,A003-ENG,Engine,87.341,4.312,71.302,47.324,1912.768,147.004,22.419,85.122,681,82.402,31.906,1,1
A003,15-01-2025 13:00,A003-ENG,Engine,82.461,4.56,71.899,55.488,1785.797,142.63,22.609,81.521,492,81.265,34.239,1,1
A003,15-01-2025 23:00,A003-ENG,Engine,99.718,7.183,59.908,53.266,1786.041,139.968,23.069,86.797,613,78.438,24.142,1,1
A003,16-01-2025 07:00,A003-ENG,Engine,87.666,4.084,66.695,55.446,1853.04,143.848,22.67,86.225,665,83.22,29.182,1,1
A003,16-01-2025 09:00,A003-ENG,Engine,83.291,4.209,64.279,53.474,1729.314,140.844,22.961,82.824,666,77.828,30.859,1,1
A003,16-01-2025 14:00,A003-ENG,Engine,84.308,4.108,64.608,51.702,1959.057,146.928,22.955,82.315,870,69.622,23.859,1,1
A003,16-01-2025 18:00,A003-ENG,Engine,82.981,3.96,65.75,52.185,1744.158,143.118,22.864,86.478,533,94.75,30.739,1,1
A003,16-01-2025 20:00,A003-ENG,Engine,85.897,3.871,67.33,54.581,1654.677,138.994,22.64,84.447,809,79.139,33.214,1,1
A003,17-01-2025 14:00,A003-ENG,Engine,85.059,4.416,67.801,54.08,1717.032,141.123,22.989,83.353,793,79.406,20.716,1,1
A004,01-01-2025 02:00,A004-ENG,Engine,73.313,2.3,75.283,54.807,1816.623,153.106,24.09,76.378,146,48.968,35.907,0,0
A004,01-01-2025 07:00,A004-ENG,Engine,71.662,2.199,72.831,56.385,1822.002,153.215,23.938,76.505,272,39.254,24.154,0,0
A004,01-01-2025 09:00,A004-ENG,Engine,76.52,2.14,79.274,56.976,1907.564,155.135,23.878,75.214,147,30.563,29.02,0,0
A004,01-01-2025 10:00,A004-ENG,Engine,91.275,4.672,63.777,53.989,1698.978,142.246,24.071,76.47,237,47.146,29.71,1,0
A004,01-01-2025 20:00,A004-ENG,Engine,71.019,2.572,80.003,57.334,1755.662,153.807,23.285,78.092,416,50.886,29.981,0,0
A004,01-01-2025 23:00,A004-ENG,Engine,70.861,2.652,77.228,57.318,1894.478,144.286,23.881,74.679,338,40.16,22.729,0,1
A004,02-01-2025 06:00,A004-ENG,Engine,71.434,2.046,81.087,54.628,1794.279,144.498,23.75,76.607,267,41.318,27.305,0,0
A004,02-01-2025 11:00,A004-ENG,Engine,72.321,2.381,76.817,52.695,1669.068,146.8,24.196,76.341,461,51.47,24.801,0,0
A004,02-01-2025 21:00,A004-ENG,Engine,71.242,3.204,79.38,56.888,1778.491,149.431,24.11,75.113,289,50.318,26.626,0,0
A004,03-01-2025 03:00,A004-ENG,Engine,71.818,2.409,79.742,56.84,1713.274,157.667,23.899,76.755,509,40.082,26.9,0,0
A004,03-01-2025 04:00,A004-ENG,Engine,86.149,5.369,64.562,57.427,1897.804,137.373,24.391,73.782,205,45.313,39.318,1,0
A004,03-01-2025 06:00,A004-ENG,Engine,72.632,2.668,81.104,52.007,1676.873,145.541,23.3,73.417,399,45.43,36.167,0,0
A004,03-01-2025 11:00,A004-ENG,Engine,77.762,2.424,74.847,55.716,1698.061,148.42,23.613,75.071,209,51.523,34.499,0,0
A004,03-01-2025 12:00,A004-ENG,Engine,83.423,4.614,64.718,49.991,1626.897,132.415,23.913,75.598,492,65.87,32.311,1,1
A004,03-01-2025 18:00,A004-ENG,Engine,79.158,2.001,77.24,50.261,1796.29,147.474,24.2,75.799,426,63.07,24.879,0,0
A004,04-01-2025 06:00,A004-ENG,Engine,69.804,3.074,73.079,57.585,1860.265,148.72,23.921,77.881,448,53.092,37.128,0,0
A004,04-01-2025 09:00,A004-ENG,Engine,73.609,2.951,77.002,55.144,1673.758,152.76,23.554,74.94,286,68.068,33.488,0,0
A004,04-01-2025 11:00,A004-ENG,Engine,76.21,2.585,76.762,53.222,1928.033,142.837,23.856,76.712,520,61.278,29.896,0,0
A004,04-01-2025 14:00,A004-ENG,Engine,73.513,3.12,77.836,51.777,1898.584,145.359,24.002,78.256,194,60.142,39.266,0,0
A004,04-01-2025 17:00,A004-ENG,Engine,70.681,2.37,79.914,56.242,1810.985,152.963,23.693,78.07,287,68.612,28.767,0,1
A004,04-01-2025 22:00,A004-ENG,Engine,73.713,2.737,74.437,48.784,1728.915,158.348,23.926,80.632,444,52.929,18.216,0,0
A004,05-01-2025 02:00,A004-ENG,Engine,74.323,2.301,80.28,54.538,1788.285,154.974,23.528,76.812,344,54.115,23.417,0,0
A004,05-01-2025 07:00,A004-ENG,Engine,73.455,2.313,75.535,52.583,1794.345,142.626,23.936,76.441,539,59.284,34.436,0,0
A004,05-01-2025 08:00,A004-ENG,Engine,73.5,3.034,77.581,57.917,1953.394,149.898,23.6,75.683,285,52.53,27.959,0,0
A004,05-01-2025 10:00,A004-ENG,Engine,75.864,2.546,73.438,56.707,1893.474,140.725,24.151,77.232,379,57.981,35.691,0,0
A004,05-01-2025 16:00,A004-ENG,Engine,76.474,1.793,84.042,56.425,1782.192,145.726,24.01,78.791,523,57.573,32.292,0,0
A004,05-01-2025 18:00,A004-ENG,Engine,75.131,2.88,77.294,53.867,1692.626,146.81,23.44,77.28,226,62.49,32.021,0,0
A004,05-01-2025 23:00,A004-ENG,Engine,75.167,2.577,72.756,53.108,1829.669,148.168,23.664,79.439,312,54.528,36.796,0,0
A004,06-01-2025 02:00,A004-ENG,Engine,74.897,2.647,75.204,55.447,1741.467,155.375,23.373,78.479,299,55.628,27.746,0,0
A004,06-01-2025 04:00,A004-ENG,Engine,73.576,3.039,74.847,53.378,1767.106,153.429,23.303,78.654,309,57.038,30.34,0,0
A004,06-01-2025 06:00,A004-ENG,Engine,71.384,2.364,77.565,53.85,1848.39,148.37,23.549,76.79,597,48.159,37.014,0,0
A004,06-01-2025 08:00,A004-ENG,Engine,74.165,2.745,73.171,55.553,1888.649,153.08,23.482,76.081,324,60.65,38.78,0,0
A004,06-01-2025 14:00,A004-ENG,Engine,77.058,2.843,78.441,58.967,1775.718,151.505,23.596,79.362,304,58.548,19.211,0,0
A004,06-01-2025 16:00,A004-ENG,Engine,78.046,2.939,78.088,50.827,1790.319,142.64,23.467,81.633,310,67.082,33.311,0,0
A004,06-01-2025 19:00,A004-ENG,Engine,72.252,2.684,74.438,54.345,1807.698,146.616,23.425,78.609,402,66.227,31.393,0,1
A004,06-01-2025 22:00,A004-ENG,Engine,76.711,2.915,77.423,52.745,1742.78,147.726,23.128,79.364,384,67.104,26.45,0,0
A004,07-01-2025 07:00,A004-ENG,Engine,74.836,2.617,70.24,52.776,1899.437,151.316,23.731,79.038,468,70.865,24.699,0,0
A004,07-01-2025 10:00,A004-ENG,Engine,79.622,3.496,74.272,53.504,1724.682,150.608,24.073,81.362,394,59.229,25.807,0,0
A004,07-01-2025 12:00,A004-ENG,Engine,76.535,2.874,73.869,56.413,1763.932,140.475,23.454,79.861,644,62.322,31.671,0,0
A004,07-01-2025 13:00,A004-ENG,Engine,80.185,2.158,75.114,56.28,1909.261,150.678,23.769,76.843,289,70.634,24,0,0
A004,08-01-2025 13:00,A004-ENG,Engine,75.108,2.653,74.678,50.555,1757.072,153.13,22.93,78.845,548,56.41,40.026,0,0
A004,08-01-2025 14:00,A004-ENG,Engine,77.095,3.035,72.533,55.612,1824.396,151.133,23.339,80.036,548,59.506,37.288,0,1
A004,08-01-2025 15:00,A004-ENG,Engine,75.812,3.027,76.777,52.258,1811.392,148.449,23.576,76.16,533,53.876,23.171,0,0
A004,08-01-2025 16:00,A004-ENG,Engine,74.146,2.807,71.898,55.136,1843.131,148.301,23.342,75.525,303,57.67,26.193,0,0
A004,08-01-2025 22:00,A004-ENG,Engine,82.397,2.588,76.512,56.185,1712.639,145.325,23.225,79.484,643,58.86,29.009,0,0
A004,09-01-2025 02:00,A004-ENG,Engine,79.22,3.365,73.611,51.396,1759.594,147.528,23.198,77.848,503,65.296,24.973,0,0
A004,09-01-2025 03:00,A004-ENG,Engine,74.985,2.909,75.989,54.686,1740.526,142.347,23.214,81.186,322,69.137,31.764,0,0
A004,09-01-2025 04:00,A004-ENG,Engine,81.208,2.902,77.018,54.947,1622.065,143.685,22.985,76.336,336,69.121,40.344,0,1
A004,09-01-2025 05:00,A004-ENG,Engine,78.043,2.988,73.834,54.598,1878.722,149.385,23.559,79.823,667,49.405,34.489,0,1
A004,09-01-2025 09:00,A004-ENG,Engine,78.051,3.148,75.417,50.895,1827.259,151.117,23.796,81.468,446,66.504,21.313,0,0
A004,09-01-2025 10:00,A004-ENG,Engine,80.498,2.683,74.233,53.982,1881.071,140.773,22.621,80.126,448,42.21,30.793,0,1
A004,09-01-2025 12:00,A004-ENG,Engine,78.161,2.709,76.309,54.654,1731.14,148.305,23.119,76.891,616,57.808,29.748,0,0
A004,09-01-2025 19:00,A004-ENG,Engine,76.37,2.704,76.07,56.171,1904.654,147.415,23.622,81.766,443,64.215,30.962,0,0
A004,09-01-2025 23:00,A004-ENG,Engine,83.3,3.015,67.102,51.952,1721.19,144.689,23.227,79.05,397,56.742,24.207,0,1
A004,10-01-2025 03:00,A004-ENG,Engine,78.606,2.878,75.189,53.516,1745.55,146.551,23.838,83.237,511,65.029,30.286,0,1
A004,10-01-2025 05:00,A004-ENG,Engine,80.931,3.109,77.706,49.86,1982.002,155.845,23.497,82.19,654,63.345,28.952,0,0
A004,10-01-2025 06:00,A004-ENG,Engine,79.322,3.786,74.199,50.357,1947.988,142.341,23.138,81.093,323,67.049,22.773,0,0
A004,10-01-2025 13:00,A004-ENG,Engine,78.557,3.516,77.735,54.899,1748.674,146.979,23.514,82.4,412,63.529,27.166,0,0
A004,10-01-2025 15:00,A004-ENG,Engine,76.811,3.158,74.543,52.585,1669.103,155.641,23.39,81.688,621,60.894,22.19,0,0
A004,10-01-2025 19:00,A004-ENG,Engine,78.117,3.317,75.275,54.271,1830.502,147.405,22.542,82.431,351,68.43,25.076,0,0
A004,10-01-2025 20:00,A004-ENG,Engine,79.968,3.255,76.035,52.617,1837.08,144.566,23.681,77.681,371,71.12,30.089,0,0
A004,11-01-2025 00:00,A004-ENG,Engine,80.625,2.934,71.329,52.019,1790.912,146.611,23.207,78.943,736,71.021,36.631,0,0
